,Unnamed: 0,author,title,source,date,target
237,237,By Bill McCarthy ,image from hunter biden laptop show joe biden naked with young girl,Facebook posts," July 13, 2022",pants-fire
238,238,By Ellie Borst ,adhd doe not exist,Facebook posts," July 13, 2022",false
239,239,By Gabrielle Settles ,there are artifact prove that slave ship existed,Tweets," July 13, 2022",pants-fire
240,240,By Jill Terreri Ramos ,high ranking ukrainian official caught splurging luxury real estate switzerland,Bloggers," July 13, 2022",false
241,241,By Nuria Diaz Muñoz ,falleci papa rito benedicto xvi,Instagram posts," July 12, 2022",false
242,242,By Yacob Reyes ,ron desantis still hasn condemned the jan insurrection,Charlie Crist," July 12, 2022",false
243,243,By Andy Nguyen ,putin humiliatingly blow all weapon and facility snake island retreating russian troop,Facebook posts," July 12, 2022",barely-true
244,244,By Jeff Cercone ,fluoride will eat hole through concrete not safe for your teeth,Facebook posts," July 12, 2022",false
245,245,By Ciara O'Rourke ,sri lanka president estonia prime minister and ukrainian diplomat were arrested,Facebook posts," July 12, 2022",false
246,246,By Ciara O'Rourke ,colloidal silver harmless unless you allergic,Instagram posts," July 12, 2022",false
247,247,By Madison Czopek ,shooter highland park illinois bought the gun illegally,Facebook posts," July 12, 2022",false
248,248,By Tom Kertscher ,abortion available any point pregnancy and for any reason alaska colorado new jersey new mexico oregon and vermont,Focus on the Family," July 12, 2022",barely-true
249,249,By Vanessa Swales ,milwaukee hotel and restaurant are already filled during the summer the rnc convention will simply replace those who normally visit our city,Liberal Groups," July 12, 2022",barely-true
250,250,By Warren Fiske ,ninety two percent abortion virginia take place before week,Bob Good," July 12, 2022",mostly-true
251,251,By Bill McCarthy ,shinzo abe wa assassinated because didn mandate vaccine sent million dos back and gave citizen ivermectin,Instagram posts," July 11, 2022",false
252,252,By Ciara O'Rourke ,the immune system doe not exist,TikTok posts," July 11, 2022",false
253,253,By Ciara O'Rourke ,belarus declares war poland,Facebook posts," July 11, 2022",false
254,254,By Jeff Cercone ,house democrat have kicked rep ilhan omar out congress,Facebook posts," July 11, 2022",pants-fire
255,255,By Ciara O'Rourke ,anthony bourdain and chris cornell were killed while working documentary about widespread pedophilia,Viral image," July 11, 2022",pants-fire
256,256,By Ciara O'Rourke ,photo show two men the run who pretend homeless and then attack and rob you,Viral image," July 11, 2022",false
257,257,By Ciara O'Rourke ,elon musk account suspended twitter after backing out deal,Viral image," July 11, 2022",false
258,258,By Gabrielle Settles ,fast food chain wendy wa exposed for using horse meat,Facebook posts," July 8, 2022",pants-fire
259,259,By Yacob Reyes ,the civics secures democracy act would allow the biden administration buy off state with billion they adopt critical race theory,Ron DeSantis," July 8, 2022",false
260,260,By Ciara O'Rourke ,moscow wa engulfed flame after giant explosion,Facebook posts," July 8, 2022",false
261,261,By Ciara O'Rourke ,biden impeachment progress,Facebook posts," July 8, 2022",pants-fire
262,262,By Ciara O'Rourke ,video show joe biden putting medal honor vietnam war veteran backward,Viral image," July 8, 2022",pants-fire
263,263,By Bill McCarthy ,image show that following his resignation boris johnson ha escaped the sea,Tweets," July 8, 2022",false
264,264,By Bill McCarthy ,president donald trump wa presidential limousine left his jan rally the white house ellipse,Facebook posts," July 8, 2022",false
265,265,By Ciara O'Rourke ,scotus overturned the election,Facebook posts," July 8, 2022",pants-fire
266,266,By Vanessa Swales ,the rnc million economic infusion into our community,Cavalier Johnson," July 8, 2022",half-true
267,267,By Grace Abels ,florida gov ron desantis sign bill requiring florida student professor register political view with the state,Stephen King," July 7, 2022",false
268,268,By Bill McCarthy ,fox offer chris wallace sunday spot candace owen,Facebook posts," July 7, 2022",false
269,269,By Ciara O'Rourke ,video show joe biden speaking slowly and slurring the fourth july,Viral image," July 7, 2022",pants-fire
270,270,By Paul Specht ,cheri beasley voted reverse the conviction armed kidnapper release double murderer early,National Republican Senatorial Committee," July 7, 2022",mostly-true
271,271,By Yacob Reyes ,image show highland park shooter had antifa connection,Facebook posts," July 7, 2022",false
272,272,By Ciara O'Rourke ,the mass shooting highland park illinois wa false flag,Facebook posts," July 7, 2022",pants-fire
273,273,By Ciara O'Rourke ,ukrainian attack destroys skyscraper moscow,Viral image," July 7, 2022",false
274,274,By Clara Hendrickson ,peter meijer voted create the adam schiff led january commission,John Gibbs," July 6, 2022",false
275,275,By Andy Nguyen ,claim the military using polymer drone fly that look and act like large fly,Facebook posts," July 6, 2022",false
276,276,By Gabrielle Settles ,video show the aftermath mass shooting harrisburg pennsylvania,Facebook posts," July 6, 2022",false
277,277,By Ciara O'Rourke ,video show russian artillery tank completely destroyed bayraktar drone july,Viral image," July 6, 2022",false
278,278,By Bill McCarthy ,say image show the highland park shooting suspect jail rehab psychiatric center before the shooting,Marjorie Taylor Greene," July 5, 2022",false
279,279,By Yacob Reyes ,charlie crist pro life,Nikki Fried," July 5, 2022",barely-true
280,280,By Ciara O'Rourke ,planned parenthood clinic are closing down all over the country because roe wade wa overturned,Facebook posts," July 5, 2022",barely-true
281,281,By Ciara O'Rourke ,say marjorie taylor greene said year ago jesus christ performed his miracle making single day worth bullet last day,Viral image," July 5, 2022",pants-fire
282,282,By Louis Jacobson ,the cost fourth july cookout increased because inflation,Nikki Haley," July 5, 2022",false
283,283,By Clara Hendrickson ,since took office michigan ha added more than auto job,Gretchen Whitmer," July 1, 2022",barely-true
284,284,By Andy Nguyen ,video claim moscow turned into sea fire after being attacked two mysterious missile,Facebook posts," June 30, 2022",pants-fire
285,285,By Samantha Putterman ,plan can cause abortion right there the box,Instagram posts," June 30, 2022",false
286,286,By Jeff Cercone ,the founding father the united state intended that the church supposed direct the government,Lauren Boebert," June 30, 2022",false
287,287,By Bill McCarthy ,image show ufo photographed june the pilot from the cockpit military plane flying near lackland air force base the united state located san antonio texas,Facebook posts," June 30, 2022",false
288,288,By Grace Abels ,rowling tweeted you american bird could keep your leg closed then maybe you wouldn need abortion the first place,Viral image," June 30, 2022",false
289,289,By Nuria Diaz Muñoz ,this the call placed the migrant trapped the truck found san antonio,Facebook posts," June 30, 2022",false
290,290,By Tom Kertscher ,vance want defund law enforcement,Tim Ryan," June 30, 2022",half-true
291,291,By Nuria Diaz Muñoz ,esta grabaci muestra una llamada los migrantes atrapados cami san antonio texas,Facebook posts," June 30, 2022",false
292,292,By Grace Abels ,the supreme court ruled that border agent can enter anyone home within mile radius the border without warrant for any reason and federal court can not anything about,Instagram posts," June 30, 2022",barely-true
293,293,By Warren Fiske ,the four big meat packer are raking record profit,Abigail Spanberger," June 30, 2022",true
294,294,By Ciara O'Rourke ,trump addressing the nation today,Facebook posts," June 28, 2022",false
295,295,By Ciara O'Rourke ,joe biden just resigned from the white house,Facebook posts," June 28, 2022",pants-fire
296,296,By Bill McCarthy ,one with concealed carry permit ever committed mass shooting,Greg Gutfeld," June 28, 2022",false
297,297,By Gabrielle Settles ,texas gop lawmaker recently introduced bill that would allow the death penalty for woman who have abortion,Instagram posts," June 28, 2022",mostly-true
298,298,By Ciara O'Rourke ,photo show trashed venue glastonbury after climate activist greta thunberg spoke there,Viral image," June 28, 2022",false
299,299,By Ciara O'Rourke ,iceland declares all religion are mental disorder,Viral image," June 28, 2022",false
300,300,By Ciara O'Rourke ,the clinton and bush were involved orchestrating the assassination jfk,Instagram posts," June 28, 2022",pants-fire
301,301,By Laura Schulte ,say sen ron johnson his prospective opponent ha received million from the gun lobby,Mandela Barnes," June 28, 2022",half-true
302,302,By Louis Jacobson ,the majority citizen the country will have change all because most the population resides state that have already protected abortion right,Jonathan Turley," June 27, 2022",half-true
303,303,By Madison Czopek ,the supreme court decision overturning roe wade made the united state outlier among developed nation the world abortion right,Joe Biden," June 24, 2022",mostly-true
304,304,By Jill Terreri Ramos ,got parole board right now that ha released cop killer the last two year under hochul,Rob Astorino," June 24, 2022",false
305,305,By Samantha Putterman ,recent research suggests that abortion are the result coercion,Tweets," June 24, 2022",barely-true
306,306,By Warren Fiske ,virginia black people are eight time more likely than white people die gun homicide,Levar Stoney," June 24, 2022",true
307,307,By Jon Greenberg ,american oil more affordable than foreign oil,Kevin McCarthy," June 24, 2022",false
308,308,By Samantha Putterman ,according international olympic committee data average athlete under the age suffered sudden death per year from from march march athlete have died suffered cardiac arrest,Instagram posts," June 23, 2022",false
309,309,By Tom Kertscher ,adam laxalt want restrict and worked limit access birth control,Catherine Cortez Masto," June 23, 2022",mostly-true
